"district","store_number","store_name","address","latitude","longitude","store_type","navermap_link"
"성남시중원구","54174859","(주)슈어덴트","경기 성남시 중원구 사기막골로 52,","37.4348901","127.1707082","제조업>치과용품,기기제조",""
"성남시중원구","54174958","위트(WIT)","경기 성남시  중원구 상대원동","37.4331484","127.1645321","",""
"성남시중원구","54197777","코사마트모란점","경기 성남시 중원구 성남대로1151번길 20","37.4323044","127.1266384","",""
"성남시중원구","54198908","뉴명성학원","경기 성남시 중원구 금상로67번길 2,","37.4412908","127.1632537","교습학원>입시학원","http://cafe.naver.com/snnms"
"성남시중원구","54233309","바이크 파크","경기 성남시 중원구 둔촌대로 106","37.4291819","127.1306399","쇼핑,유통>자전거",""
"성남시중원구","54236708","특공무술  국제무예원","경기 성남시 중원구 상대원2동","37.4388892","127.1582826","",""
"성남시중원구","54255682","일미분식","경기 성남시 중원구 금상로 134,","37.4407854","127.1690789","",""
"성남시중원구","54256128","태성정육점","경기  성남시  중원구  성남동","37.4319653","127.1316341","쇼핑,유통>정육점","http://taeseoungmeatshop.modoo.at/"
"성남시중원구","54257324","나무시장","경기 성남시 중원구 여수대로 201","37.421948","127.1248808","",""
"성남시중원구","54276084","분당플로라","경기 성남시 중원구 도촌동","37.4163195","127.1528116","쇼핑,유통>원예,화훼농원",""
"성남시중원구","54347943","(주)차바이오텍","경기 성남시 중원구 둔촌대로457번길 27,","37.4336528","127.1701866","쇼핑,유통>과학기기,장비","http://www.chabio.co.kr/"
"성남시중원구","54402847","(주)시스텍오피씨","경기 성남시 중원구 둔촌대로 545,","37.431887","127.1774289","제조업>사무용기계제조","http://www.systech.co.kr"
"성남시중원구","54409552","보디가드 호신용품","경기 성남시 중원구 광명로 221-4,","37.4412106","127.1512489","",""
"성남시중원구","54410154","서울상사","경기  성남시  중원구  성남동","37.4319653","127.1316341","기계,장비제조>산업용기계제조","http://www.seoulmunki.com/"
"성남시중원구","54411525","참돈","경기  성남시  중원구  상대원1동","37.4331484","127.1645321","음식점>한식",""
"성남시중원구","54445069","(주)누리아트","경기 성남시 중원구 산성대로 508,","37.4563491","127.1632228","쇼핑,유통>전통공예","http://www.nuriart.co.kr/"
"성남시중원구","54445531","동방익스프레스","경기 성남시 중원구 박석로25번길 30","37.4352527","127.1627078","서비스,산업>이사",""
"성남시중원구","54455977","(주)모든환경기술","경기 성남시 중원구 사기막골로 124,","37.4403449","127.1776495","",""
"성남시중원구","54463906","유한써비스","경기 성남시 중원구 도촌로7번길 22-3","37.4156873","127.1498432","쇼핑,유통>화장지,티슈",""
"성남시중원구","54464615","일마레  용인동백점","경기  성남시  중원구  중동","0.0","0.0","",""
"성남시중원구","54482187","제이엔에스코리아","경기 성남시 중원구 사기막골로 124,","37.4403449","127.1776495","",""
"성남시중원구","54482328","KB디자인하우스","경기 성남시 중원구 산성대로 454,","37.4521147","127.1605043","",""
"성남시중원구","54482872","지우헤어","경기 성남시 중원구 희망로 359","37.4378506","127.1579912","",""
"성남시중원구","54491014","늘봄공원","경기 성남시 중원구 마지로 434","37.4220147","127.1737721","",""
"성남시중원구","54502547","감천","경기 성남시 중원구 산성대로 282-12,","37.4404277","127.148529","",""
"성남시중원구","54502968","월드산업","경기 성남시 중원구 광명로 80,","37.4344209","127.1379489","",""
"성남시중원구","54503156","새마을식당","경기 성남시 중원구 성남대로1140번길 10,","37.4315278","127.1304202","한식>돼지고기구이","http://www.newmaul.com/"
"성남시중원구","54539648","T 토탈종합인테리어","경기 성남시 중원구 둔촌대로 274,","37.4288929","127.14875","",""
"성남시중원구","54540612","세아떼","경기 성남시 중원구 금상로50번길 4","37.4396739","127.1620049","생활,편의>남성전문미용실",""
"성남시중원구","54541735","대아문구,분식","경기 성남시 중원구 시민로6번길 4,","37.4306588","127.1517055","",""
"성남시중원구","54542469","머리하기  좋은날","경기 성남시 중원구 제일로53번길 15-1","37.4313365","127.134493","생활,편의>미용실",""
"성남시중원구","54559018","(주)티엘씨커뮤니케이션","경기 성남시 중원구 여수울로15번길 4-12,","37.41896","127.1319515","서비스,산업>통신","http://www.tlckorea.co.kr/"
"성남시중원구","54600622","대신정기화물","경기 성남시 중원구 둔촌대로280번길 22","37.4277119","127.1503894","",""
"성남시중원구","54601430","도촌  비엔나  음악학원","경기 성남시 중원구 도촌남로 37,","37.4146218","127.1516719","",""
"성남시중원구","54603063","대광종합장식","경기 성남시 중원구 광명로 360","37.446203","127.1658398","",""
"성남시중원구","54603428","(주)올그린티앤지","경기 성남시 중원구 둔촌대로457번길 27,","37.4336528","127.1701866","",""
"성남시중원구","54605456","해피론","경기 성남시 중원구 원터로93번길 25-11","37.4337508","127.1413561","금융,보험>금융서비스",""
"성남시중원구","54623038","농심축산물도매센터","경기 성남시 중원구 은이로8번길 7","37.4569444","127.164774","",""
"성남시중원구","54623855","육삼냉면","경기 성남시 중원구 성남대로1140번길 3,","37.4316585","127.129905","한식>냉면","http://www.yookssam.com/"
"성남시중원구","54625231","아모레카운셀러","경기 성남시 중원구 산성대로 380","37.4457235","127.1578121","",""
"성남시중원구","54631213","돌쌈장작구이","경기 성남시 중원구 제일로 22,","37.4293811","127.1376642","음식점>한식","http://dolssam7553392.modoo.at/"
"성남시중원구","54644265","조광간판","경기 성남시 중원구 희망로 386","37.4398035","127.1596152","제조업>간판제작",""
"성남시중원구","54653837","신라섬유","경기 성남시 중원구 박석로49번길 5,","37.4372057","127.1653017","제조업>섬유제품제조",""
"성남시중원구","54689443","미라헤어쇼","경기 성남시 중원구 금상로 106,","37.442695","127.1669211","",""
"성남시중원구","54690862","보명가람소방  (주)","경기 성남시 중원구 광명로 226,","37.441245","127.1520235","",""
"성남시중원구","54706510","전라도맛집","경기 성남시 중원구 금상로 50,","37.4397829","127.1621328","한식>해물,생선요리",""
"성남시중원구","54706650","하나컴퓨터","경기 성남시 중원구 희망로344번길 36-2","37.4379115","127.1611679","쇼핑,유통>컴퓨터,모니터",""
"성남시중원구","54706775","잼모터스","경기 성남시 중원구 시민로 91","37.4367004","127.1463346","쇼핑,유통>오토바이",""
"성남시중원구","54715719","풍성마트","경기  성남시  중원구  성남동","37.4319653","127.1316341","",""
"성남시중원구","54730643","선후합기도유도체육관","경기  성남시  중원구  은행2동","37.4571202","127.1666562","",""
"성남시중원구","54730734","삼우개발","경기 성남시 중원구 원터로105번길 12","37.4356561","127.14147","",""
"성남시중원구","54746870","안동슈퍼","경기 성남시 중원구 희망로317번길 22-1","37.4343892","127.1563618","쇼핑,유통>슈퍼,마트",""
"성남시중원구","54748538","고향축산할인매장","경기 성남시 중원구 제일로35번길 33-2","37.4313168","127.1331883","쇼핑,유통>정육점",""
"성남시중원구","54748751","본레시피치킨","경기  성남시  중원구  은행2동","37.4571202","127.1666562","음식점>치킨,닭강정",""
"성남시중원구","54748942","토탈오피스","경기 성남시 중원구 둔촌대로457번길 27,","37.4336528","127.1701866","쇼핑,유통>종합사무용품","http://www.totaloffice.kr/"
"성남시중원구","54753694","(주)한라기계상사","경기 성남시 중원구 성남대로 1112","37.4290317","127.1298826","",""
"성남시중원구","54762190","대원철물","경기 성남시 중원구 희망로344번길 28-1,","37.4374196","127.1606074","쇼핑,유통>철물점",""
"성남시중원구","54762679","제일철물","경기 성남시 중원구 광명로 199 ,","37.4403843","127.1493855","쇼핑,유통>철물점",""
"성남시중원구","54762703","경기방아간","경기 성남시 중원구 공원로320번길 13","37.4427926","127.1538686","쇼핑,유통>방앗간",""
"성남시중원구","54785977","모범택시","경기  성남시  중원구  상대원1동","37.4331484","127.1645321","",""
"성남시중원구","54843115","직지심경","경기 성남시 중원구 둔촌대로 388,","37.4329132","127.1593288","전문,기술서비스>출력,복사,제본",""
"성남시중원구","54879739","이쁜글씨","경기 성남시 중원구 둔촌대로 222,","37.4278348","127.1428486","제조업>광고물,현수막제작","http://blog.naver.com/noblian_golf"
"성남시중원구","54939194","아모레  카운셀러","경기 성남시 중원구 산성대로 380,","37.4457235","127.1578121","",""
"성남시중원구","54940309","선호엔지니어링","경기 성남시 중원구 사기막골로 124,","37.4403449","127.1776495","제조업>반도체제조","http://sunhoeng.co.kr/"
"성남시중원구","54943477","선화피아노  교습소","경기 성남시 중원구 금빛로25번길 39-3,","37.4434311","127.1648764","",""
"성남시중원구","54976717","(주)에스엠에스케이","경기  성남시  중원구  성남동","37.4319653","127.1316341","쇼핑,유통>오토바이",""
"성남시중원구","54980131","연합쌀상회","경기 성남시 중원구 둔촌대로83번길 7,","37.4309168","127.1279995","",""
"성남시중원구","54980446","성남에어컨","경기 성남시 중원구 박석로33번길 39","37.4358516","127.161568","쇼핑,유통>에어컨",""
"성남시중원구","54995642","맛있는  술집","경기 성남시 중원구 광명로 257,","37.4428969","127.1549812","술집>맥주,호프",""
"성남시중원구","55003487","신화장식","경기  성남시  중원구  은행2동","37.4571202","127.1666562","건설업>도배공사","http://www.sinwha.co.kr/"
"성남시중원구","55015549","우수종합설비","경기 성남시 중원구 산성대로462번길 10","37.4525019","127.1615563","건설업>건물개수보수공사",""
"성남시중원구","55022180","(주)큐텔","경기 성남시 중원구 둔촌대로 449,","37.4329235","127.1673568","제조업>판금",""
"성남시중원구","55033146","제일슈퍼","경기 성남시 중원구 성남대로1151번길 8","37.4326076","127.1281418","쇼핑,유통>슈퍼,마트",""
"성남시중원구","55070502","정든떡전문점","경기 성남시 중원구 산성대로350번길 8-1","37.4432952","127.1554809","전통식품>떡,한과",""
"성남시중원구","55082077","블레스미헤어","경기 성남시 중원구 산성대로408번길 7,","37.4479897","127.1592003","",""
"성남시중원구","55096804","남매","경기 성남시 중원구 산성대로350번길 5-1","37.4434133","127.1555449","",""
"성남시중원구","55096879","(주)삼진물산","경기 성남시 중원구 둔촌대로 160","37.4292421","127.1367331","",""
"성남시중원구","55117444","한올식품","경기 성남시 중원구 은이로8번길 3-1","37.4572168","127.1650071","",""
"성남시중원구","55118723","화랑","경기 성남시 중원구 산성대로 548","37.459343","127.1658095","스포츠,오락>당구장",""
"성남시중원구","55139216","LG  중부시스템","경기 성남시 중원구 둔촌대로275번길 5","37.429787","127.1483621","쇼핑,유통>에어컨","http://www.jbsystem.co.kr/"
"성남시중원구","55180418","대은정보통신","경기 성남시 중원구 광명로395번길 7,","37.4483652","127.1706979","",""
"성남시중원구","55181259","장군보쌈족발(모란점)","경기 성남시 중원구 둔촌대로 101,","37.4297755","127.1304773","한식>족발,보쌈",""
"성남시중원구","55201495","쥬비","경기  성남시  중원구  성남동","37.4319653","127.1316341","",""
"성남시중원구","55212625","성호전자","경기  성남시  중원구  중동","0.0","0.0","제조업>절연선,케이블제조","http://www.esungho.co.kr/"
"성남시중원구","55214324","개미전자","경기 성남시 중원구 광명로 254-4","37.4424389","127.1547041","제조업>전자,전기",""
"성남시중원구","55228662","WWW.  떡볶이  .  COM","경기 성남시 중원구 원터로106번길 2","37.4360767","127.142636","",""
"성남시중원구","55253066","황해떡방아간","경기  성남시  중원구  성남동","37.4319653","127.1316341","",""
"성남시중원구","55253603","애경상회","경기 성남시 중원구 마지로 135","37.4275731","127.1444256","쇼핑,유통>식료품",""
"성남시중원구","55268031","삼대한의원","경기 성남시 중원구 산성대로 380,","37.4457235","127.1578121","병원,의원>한의원",""
"성남시중원구","55288716","마린광고","경기 성남시 중원구 금빛로41번길 12,","37.4455502","127.1665548","광고,마케팅>광고대행",""
"성남시중원구","55308506","성원농장","경기  성남시  중원구  성남동","37.4319653","127.1316341","",""
"성남시중원구","55339220","굿모닝베이커리","경기 성남시 중원구 제일로35번길 43,","37.4317785","127.1323006","카페,디저트>베이커리",""
"성남시중원구","55339436","사랑새머리방","경기 성남시 중원구 금상로 35-1","37.4390455","127.1607881","생활,편의>미용실",""
"성남시중원구","55358279","삼구미싱","경기 성남시 중원구 희망로380번길 12-2","37.4388678","127.1598247","쇼핑,유통>재봉틀,미싱",""
"성남시중원구","55359483","예원유치원","경기 성남시 중원구 원터로93번길 3","37.435029","127.1431963","교육,학문>유치원","http://www.yeawonworld.co.kr/"
"성남시중원구","55363477","하이참치","경기 성남시 중원구 금상로 74,","37.4413332","127.1638102","한식>생선회",""
"성남시중원구","55402408","(주)다나기술","경기 성남시 중원구 둔촌대로 545,","37.431887","127.1774289","기계,장비제조>산업용기계제조","http://www.danatec.co.kr/"
"성남시중원구","55409924","아이센스","경기 성남시 중원구 광명로 58,","37.4339666","127.1356068","제조업>광고물,현수막제작","http://www.isens.kr/"
"성남시중원구","55413421","(주)시즈글로벌","경기 성남시 중원구 사기막골로 52,","37.4348901","127.1707082","쇼핑,유통>스키,스노보드","http://www.sees.co.kr/"
"성남시중원구","55428080","아이콘보습학원","경기  성남시  중원구  금광2동","37.4462711","127.1640276","",""
"성남시중원구","55446140","세종사진관","경기 성남시 중원구 제일로 37,","37.4303316","127.1365922","",""
"성남시중원구","55450795","태정기업","경기 성남시 중원구 사기막골로 124,","37.4403449","127.1776495","제조업>용접기제조","http://www.태정.net/"
"성남시중원구","55464697","일광전기조명총판","경기 성남시 중원구 둔촌대로 155-1","37.4296279","127.1360665","",""
"성남시중원구","55508733","중원노인종합복지관","경기  성남시  중원구  성남동","37.4319653","127.1316341","사회,복지>노인복지","http://www.jwnoin.org/"
"성남시중원구","55524581","예광퓨전포차","경기 성남시 중원구 희망로353번길 10-3,","37.4374795","127.1570167","",""
"성남시중원구","55525364","넘버원컴퓨터","경기 성남시 중원구 둔촌대로425번길 30,","37.4356536","127.1645598","쇼핑,유통>컴퓨터,모니터",""
"성남시중원구","55590095","로즈마리","경기 성남시 중원구 희망로344번길 15,","37.4367036","127.1595605","생활,편의>꽃집,꽃배달","http://www.rosemary1004.com/"
"성남시중원구","55591895","디오헤어","경기  성남시  중원구  은행2동","37.4571202","127.1666562","생활,편의>미용실",""
"성남시중원구","55595953","모란소머리국밥","경기 성남시 중원구 산성대로80번길 16,","37.4319052","127.1280467","한식>국밥",""
"성남시중원구","55623458","보통골식당","경기 성남시 중원구 보통골로 10","37.4344127","127.1800257","한식>백숙,삼계탕",""
"성남시중원구","55625339","늘푸른마트","경기 성남시 중원구 광명로323번길 12-1","37.4461191","127.1615321","쇼핑,유통>슈퍼,마트",""
"성남시중원구","55625396","그린슈퍼","경기 성남시 중원구 둔촌대로 377","37.4334948","127.1586063","쇼핑,유통>슈퍼,마트",""
"성남시중원구","55640742","블루밍데코","경기  성남시  중원구  사기막골로62번길  37","37.4351933","127.1760112","",""
"성남시중원구","55642698","다경  헤어샵","경기 성남시 중원구 광명로256번길 21-9,","37.4416035","127.1570389","생활,편의>미용실",""
"성남시중원구","55644710","청룡각","경기 성남시 중원구 시민로 75,","37.4353977","127.1472648","중식>중식당",""
"성남시중원구","55657837","삼화종합건축","경기 성남시 중원구 금빛로69번길 2","37.4481131","127.1666851","건축,토목>페인트","http://www.xn--z69ap89a3uffsfillilb.com/"
"성남시중원구","55657910","전주  추어탕","경기 성남시 중원구 성남대로1147번길 12,","37.4320153","127.127777","",""
"성남시중원구","55672943","총각야채","경기 성남시 중원구 산성대로524번길 8,","37.4571185","127.1646665","",""
"성남시중원구","55731830","수도설비","경기 성남시 중원구 자혜로40번길 10","37.4497021","127.164127","건설업>수도설비공사","http://soodo.modoo.at/"
"성남시중원구","55749733","진로분식","경기 성남시 중원구 둔촌대로 159","37.4298127","127.1365011","",""
"성남시중원구","55749865","영동건강백화점","경기 성남시 중원구 둔촌대로83번길 2","37.4304176","127.1284925","",""
"성남시중원구","55750343","주식회사  순효노인전문요양원","경기 성남시 중원구 산성대로 94","37.433353","127.1296492","",""
"성남시중원구","55755037","미래상사","경기 성남시 중원구 시민로6번길 13,","37.431086","127.152739","제조업>자동차부품제조",""
"성남시중원구","55799282","이모밥줘","경기 성남시 중원구 둔촌대로217번길 5,","37.4287483","127.1421994","한식>곱창,막창,양",""
"성남시중원구","55841969","나노컴퓨터","경기 성남시 중원구 금빛로61번길 10-1,","37.4472396","127.1658995","쇼핑,유통>컴퓨터,모니터",""
"성남시중원구","55841977","과일가게","경기 성남시 중원구 은행로7번길 26,","37.4564566","127.1643753","",""
"성남시중원구","55881072","(주)  이푸른환경","경기  성남시  중원구  상대원1동","37.4331484","127.1645321","",""
"성남시중원구","55883540","사단법인 KOTITI시험연구원","경기 성남시 중원구 사기막골로 111","37.4392785","127.1751483","",""
"성남시중원구","55885594","천광전기조명","경기 성남시 중원구 광명로 60,","37.4340142","127.1357962","쇼핑,유통>조명,디스플레이",""
"성남시중원구","55903777","등촌샤브칼국수","경기 성남시 중원구 광명로42번길 15,","37.4325624","127.1342388","한식>칼국수,만두","http://0624zzz.blog.me/"
"성남시중원구","55910012","성남매니아","경기 성남시 중원구 금빛로61번길 4-4","37.4475574","127.1668421","분식>김밥",""
"성남시중원구","55913941","(주)타치온네트웍스","경기 성남시 중원구 갈마치로 215,","37.4329927","127.1736851","제조업>무선통신장비제조","http://www.hyterakorea.com/"
"성남시중원구","55927693","Y.G  SPORTS","경기 성남시 중원구 황송로77번길 42,","37.4479694","127.1699969","",""
"성남시중원구","55974497","(주)영원무역  센터점","경기 성남시 중원구 사기막골로 169","37.4441555","127.1773806","",""
"성남시중원구","55974844","(주)영원무역  은행점","경기 성남시 중원구 산성대로 560","37.4602177","127.1665667","",""
"성남시중원구","55976211","(주)영원무역","경기 성남시 중원구 광명로 297","37.4445155","127.1589693","",""
"성남시중원구","55977870","YO TNF 팩토리아울렛","경기 성남시 중원구 사기막골로 169","37.4441555","127.1773806","",""
"성남시중원구","55978043","(주)영원무역  금광점","경기 성남시 중원구 광명로 293","37.4444327","127.1586418","쇼핑,유통>등산,아웃도어","http://www.thenorthfacekorea.co.kr/"
"성남시중원구","55991400","주식회사  킴스옵텍","경기 성남시 중원구 사기막골로 124,","37.4403449","127.1776495","",""
"성남시중원구","56002819","삼오플랜트","경기 성남시 중원구 희망로367번길 27-1","37.4385295","127.15521","",""
"성남시중원구","56082183","대흥사","경기  성남시  중원구  상대원1동","37.4331484","127.1645321","세탁>세탁소",""
"성남시중원구","56083918","다정이네","경기 성남시 중원구 박석로33번길 16,","37.4359912","127.1641344","음식점>한식",""
"성남시중원구","56085137","미미세탁소","경기 성남시 중원구 박석로15번길 32-4,","37.4343114","127.1625121","세탁>세탁소",""
"성남시중원구","56089451","(주)  세계과학","경기 성남시 중원구 사기막골로 124,","37.4403449","127.1776495","",""
"성남시중원구","56103633","모란왕족발","경기 성남시 중원구 성남대로1148번길 8,","37.432393","127.1301757","한식>족발,보쌈",""
"성남시중원구","56170012","첼로","경기  성남시  중원구  성남동","37.4319653","127.1316341","",""
"성남시중원구","56185234","삼흥정육점","경기  성남시  중원구  금광1동","37.445126","127.162338","쇼핑,유통>정육점",""
"성남시중원구","56186927","(주)미즈앤코","경기 성남시 중원구 둔촌대로 555,","37.4321306","127.1784709","",""
"성남시중원구","56224157","오목골식당","경기 성남시 중원구 산성대로552번길 13,","37.4592075","127.167283","음식점>한식",""
"성남시중원구","56323488","아모레  카운셀러","경기 성남시 중원구 산성대로 380,","37.4457235","127.1578121","",""
"성남시중원구","56323520","아모레카운셀러","경기 성남시 중원구 산성대로 380","37.4457235","127.1578121","",""
"성남시중원구","56359516","강원참기름집","경기 성남시 중원구 산성대로80번길 18","37.4316245","127.1280256","쇼핑,유통>식료품",""
"성남시중원구","56368319","온누리어린이집","경기 성남시 중원구 둔촌대로 300,","37.4288424","127.1511008","",""
"성남시중원구","56375165","한림외국어학원","경기 성남시 중원구 둔촌대로 285,","37.4298364","127.1497686","",""
"성남시중원구","56404510","풍년떡방앗간","경기 성남시 중원구 제일로35번길 20-1","37.4308883","127.1348071","쇼핑,유통>방앗간",""
"성남시중원구","56406275","중동쌀상회","경기 성남시 중원구 광명로176번길 1,","37.4390388","127.1470215","쇼핑,유통>곡류",""
"성남시중원구","56411598","해바라기  어린이집","경기 성남시 중원구 둔촌대로 300,","37.4288424","127.1511008","교육,학문>어린이집",""
"성남시중원구","56411655","미니스쿨  어린이집","경기 성남시 중원구 둔촌대로 300,","37.4288424","127.1511008","교육,학문>어린이집",""
"성남시중원구","56412398","은별어린이집","경기 성남시 중원구 황송로 6,","37.4450443","127.1694241","교육,학문>어린이집",""
"성남시중원구","56481443","위니어린이집","경기 성남시 중원구 도촌남로 67,","37.4153256","127.1538506","교육,학문>어린이집",""
"성남시중원구","56481567","미소어린이집","경기 성남시 중원구 도촌남로 67,","37.4153256","127.1538506","교육,학문>어린이집",""
"성남시중원구","56495997","우진철물,  건재","경기 성남시 중원구 금상로 104,","37.4425969","127.1666564","쇼핑,유통>철물점",""
"성남시중원구","56497621","은행낙원떡집","경기  성남시  중원구  은행동","37.4521126","127.1689061","전통식품>떡,한과",""
"성남시중원구","56505431","월드세탁소","경기 성남시 중원구 박석로15번길 42","37.4343176","127.1614315","세탁>세탁소",""
"성남시중원구","56530579","서울우유 하대원 고객센터","경기 성남시 중원구 둔촌대로268번길 5-3","37.4285361","127.1485189","쇼핑,유통>우유,유제품",""
"성남시중원구","56536915","(주)한민코리아","경기 성남시 중원구 순환로 165,","37.4385635","127.1780459","",""
"성남시중원구","56539133","머리깎는날","경기 성남시 중원구 자혜로 78,","37.4512227","127.1681277","",""
"성남시중원구","56540081","상지어린이집","경기 성남시 중원구 박석로41번길 36-12,","37.4371004","127.162186","교육,학문>어린이집",""
"성남시중원구","56564552","잉크가이  분당총판점","경기 성남시 중원구 도촌로7번길 22-3","37.4156873","127.1498432","쇼핑,유통>컴퓨터,모니터",""
"성남시중원구","56584659","금잔디","경기 성남시 중원구 희망로344번길 5-5,","37.4365918","127.158919","",""
"성남시중원구","56649288","하늘어린이집","경기 성남시 중원구 광명로42번길 23,","37.4319111","127.1347029","교육,학문>어린이집",""
"성남시중원구","56651227","365생활용품점","경기 성남시 중원구 제일로 77,","37.4336096","127.134926","쇼핑,유통>종합생활용품",""
"성남시중원구","56656846","한평춘족발","경기 성남시 중원구 산성대로 584,","37.4615936","127.1683364","한식>족발,보쌈",""
"성남시중원구","56680168","스타일아이","경기  성남시  중원구  성남동","37.4319653","127.1316341","",""
"성남시중원구","56688237","동요나라  어린이집","경기 성남시 중원구 둔촌대로171번길 6,","37.4305929","127.1386125","교육,학문>어린이집",""
"성남시중원구","56688286","그림동화  어린이집","경기 성남시 중원구 둔촌대로113번길 19-7,","37.4308904","127.1308749","교육,학문>어린이집",""
"성남시중원구","56688567","늘사랑어린이집","경기 성남시 중원구 순환로198번길 12,","37.4410034","127.1805581","교육,학문>어린이집",""
"성남시중원구","56688617","무지개어린이집","경기 성남시 중원구 금상로 134,","37.4407854","127.1690789","교육,학문>어린이집","http://www.cyworld.com/shinhh9"
"성남시중원구","56688898","123어린이집","경기 성남시 중원구 박석로71번길 10-11","37.4380361","127.1647114","교육,학문>어린이집",""
"성남시중원구","56688963","아가랑어린이집","경기 성남시 중원구 금상로58번길 14-2","37.4395738","127.163681","교육,학문>어린이집",""
"성남시중원구","56689003","사임당어린이집","경기 성남시 중원구 산성대로552번길 15,","37.4598428","127.1706654","교육,학문>어린이집",""
"성남시중원구","56690498","즐거운어린이집","경기  성남시  중원구  은행1동","37.4521126","127.1689061","교육,학문>어린이집",""
"성남시중원구","56697105","상원용인대태권도","경기 성남시 중원구 은행로 2,","37.4548805","127.1621576","무예,격투기","http://blog.naver.com/asurams0623"
"성남시중원구","56697774","풍년기름집","경기  성남시  중원구  성남동","37.4319653","127.1316341","쇼핑,유통>식료품",""
"성남시중원구","56697832","대광기름집","경기 성남시 중원구 둔촌대로83번길 7","37.4309168","127.1279995","쇼핑,유통>식료품",""
"성남시중원구","56699119","태백유통","경기 성남시 중원구 사기막골로62번길 18","37.4345528","127.1732798","",""
"성남시중원구","56713035","빵굽는  하우스","경기 성남시 중원구 둔촌대로425번길 25,","37.4353041","127.1641702","카페,디저트>베이커리",""
"성남시중원구","56715279","(주)  글로벌엔엠피","경기 성남시 중원구 갈마치로 215,","37.4329927","127.1736851","",""
"성남시중원구","56744477","도촌문고","경기 성남시 중원구 도촌남로 27,","37.4145126","127.1506367","쇼핑,유통>서점",""
"성남시중원구","56757685","(주)  피디씨","경기 성남시 중원구 사기막골로 124,","37.4403449","127.1776495","",""
"성남시중원구","56802515","쟌비어스","경기 성남시 중원구 제일로35번길 8,","37.4305183","127.136036","술집>맥주,호프",""
"성남시중원구","56810112","(주)대웅IPS","경기 성남시 중원구 사기막골로 124,","37.4403449","127.1776495","",""
"성남시중원구","56811748","샛별어린이집","경기 성남시 중원구 박석로33번길 44","37.4360621","127.1610433","교육,학문>어린이집",""
"성남시중원구","56811870","중앙예능어린이집","경기 성남시 중원구 박석로52번길 2","37.4374736","127.1661644","교육,학문>어린이집",""
"성남시중원구","56813348","새문어린이집","경기 성남시 중원구 금상로57번길 8-13","37.4413868","127.16243","교육,학문>어린이집",""
"성남시중원구","56813421","관인딩동댕어린이집","경기 성남시 중원구 광명로166번길 6","37.4384476","127.1462196","",""
"성남시중원구","56815665","청산어린이집","경기 성남시 중원구 희망로400번길 36","37.4421041","127.1634665","교육,학문>어린이집",""
"성남시중원구","56815707","현경어린이집","경기 성남시 중원구 희망로392번길 9","37.4401032","127.1606123","교육,학문>어린이집",""
"성남시중원구","56828429","도촌  제3어린이집","경기  성남시  중원구  도촌동","37.4163195","127.1528116","교육,학문>국공립어린이집","http://cafe.daum.net/dochon3"
"성남시중원구","56828924","기린어린이집","경기 성남시 중원구 금상로 134,","37.4407854","127.1690789","교육,학문>어린이집",""
"성남시중원구","56829112","숲속어린이집","경기 성남시 중원구 박석로 49","37.437192","127.165798","교육,학문>어린이집",""
"성남시중원구","56829286","어린이나라어린이집","경기 성남시 중원구 광명로347번길 7","37.4466773","127.1641979","교육,학문>어린이집",""
"성남시중원구","56829591","중원구청어린이집","경기  성남시  중원구  성남동","37.4319653","127.1316341","교육,학문>어린이집","http://cafe.daum.net/jungwonedu"
"성남시중원구","56829633","예랑어린이집","경기 성남시 중원구 박석로5번길 20-5,","37.4337655","127.1636298","교육,학문>어린이집",""
"성남시중원구","56829773","성광어린이집","경기 성남시 중원구 원터로105번길 27,","37.4345283","127.1399493","교육,학문>어린이집",""
"성남시중원구","56829880","똘똘이  어린이집","경기 성남시 중원구 희망로326번길 24-6,","37.4360217","127.1602946","교육,학문>어린이집",""
"성남시중원구","56829922","뿡뿡이  어린이집","경기 성남시 중원구 박석로33번길 45","37.4358261","127.1608561","교육,학문>어린이집",""
"성남시중원구","56849235","동산플라워","경기 성남시 중원구 원터로93번길 2,","37.435304","127.1430069","",""
"성남시중원구","56852403","진미떡복이","경기 성남시 중원구 금상로 20,","37.4376982","127.1598546","분식>떡볶이",""
"성남시중원구","56884422","경기상회","경기 성남시 중원구 마지로 126,","37.4272706","127.1435023","쇼핑,유통>곡류",""
"성남시중원구","56885247","미소야  도촌점","경기 성남시 중원구 도촌남로 27,","37.4145126","127.1506367","일식>우동,소바","http://www.misoya.co.kr/"
"성남시중원구","56885627","새싹뜰어린이집","경기 성남시 중원구 시민로28번길 3","37.4327053","127.1508528","교육,학문>어린이집",""
"성남시중원구","56886294","중동어린이집","경기 성남시 중원구 광명로 279","37.4439329","127.1570912","교육,학문>국공립어린이집",""
"성남시중원구","56886765","빛나는어린이집","경기 성남시 중원구 금상로 134,","37.4407854","127.1690789","교육,학문>어린이집",""
"성남시중원구","56886864","예다움어린이집","경기 성남시 중원구 은이로16번길 1,","37.4570048","127.1658472","교육,학문>어린이집",""
"성남시중원구","56886948","소망어린이집","경기 성남시 중원구 박석로5번길 12-7","37.4336958","127.1646487","교육,학문>어린이집","http://www.goodtree.or.kr/"
"성남시중원구","56896939","엄지어린이집","경기 성남시 중원구 광명로110번길 27","37.4341124","127.1426494","교육,학문>어린이집",""
